time_s,time_ps,source_V,analytic_rx_V,tool_rx_V,tool_minus_analytic_V
3.7410000000000002e-09,3.7410000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,5.6589304014015870e-17,5.6589304014015870e-17
3.7419999999999997e-09,3.7420000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,4.0608157933383709e-17,4.0608157933383709e-17
3.7430000000000000e-09,3.7430000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,4.0274557565046356e-17,4.0274557565046356e-17
3.7440000000000003e-09,3.7440000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,6.2947451028881014e-17,6.2947451028881014e-17
3.7449999999999998e-09,3.7450000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,3.7129281900716156e-17,3.7129281900716156e-17
3.7460000000000001e-09,3.7460000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,8.9250769878236687e-17,8.9250769878236687e-17
3.7469999999999996e-09,3.7470000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,4.4150865625390207e-17,4.4150865625390207e-17
3.7479999999999999e-09,3.7480000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,6.4736804749227480e-17,6.4736804749227480e-17
3.7490000000000002e-09,3.7490000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,3.2921616883079605e-17,3.2921616883079605e-17
3.7499999999999997e-09,3.7500000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,2.0662181630126581e-17,2.0662181630126581e-17
3.7510000000000000e-09,3.7510000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,3.5640945702740856e-17,3.5640945702740856e-17
3.7520000000000003e-09,3.7520000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,4.6654195019173117e-17,4.6654195019173117e-17
3.7529999999999998e-09,3.7530000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,3.7884471362594888e-17,3.7884471362594888e-17
3.7540000000000001e-09,3.7540000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,3.9641316810273937e-17,3.9641316810273937e-17
3.7549999999999995e-09,3.7550000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,3.3766502976782797e-17,3.3766502976782797e-17
3.7559999999999999e-09,3.7560000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.3793748914408761e-17,1.3793748914408761e-17
3.7570000000000002e-09,3.7570000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.4180988061097799e-17,1.4180988061097799e-17
3.7579999999999996e-09,3.7580000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,2.6990484778852770e-18,2.6990484778852770e-18
3.7589999999999999e-09,3.7590000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-2.5011666701668865e-18,-2.5011666701668865e-18
3.7600000000000003e-09,3.7600000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-6.9841616800467007e-18,-6.9841616800467007e-18
3.7609999999999997e-09,3.7610000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-4.2296308290211796e-17,-4.2296308290211796e-17
3.7620000000000000e-09,3.7620000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,3.2551908417709552e-18,3.2551908417709552e-18
3.7629999999999995e-09,3.7630000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,6.9298693846009254e-18,6.9298693846009254e-18
3.7639999999999998e-09,3.7640000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-1.7481692193144244e-17,-1.7481692193144244e-17
3.7650000000000001e-09,3.7650000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,8.1788282865090855e-18,8.1788282865090855e-18
3.7659999999999996e-09,3.7660000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-4.7171715784488308e-17,-4.7171715784488308e-17
3.7669999999999999e-09,3.7670000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,2.6405360133169752e-18,2.6405360133169752e-18
3.7680000000000002e-09,3.7680000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-2.3265202212628432e-17,-2.3265202212628432e-17
3.7689999999999997e-09,3.7690000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-6.3316073878773989e-18,-6.3316073878773989e-18
3.7700000000000000e-09,3.7700000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-2.3560204684351711e-18,-2.3560204684351711e-18
3.7710000000000003e-09,3.7710000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-3.0745593581059821e-17,-3.0745593581059821e-17
3.7719999999999998e-09,3.7720000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-3.8645439768179841e-17,-3.8645439768179841e-17
3.7730000000000001e-09,3.7730000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-4.4721238306087478e-17,-4.4721238306087478e-17
3.7739999999999996e-09,3.7740000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-3.7882263704476930e-17,-3.7882263704476930e-17
3.7749999999999999e-09,3.7750000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-3.3755176638265651e-17,-3.3755176638265651e-17
3.7760000000000002e-09,3.7760000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-3.2037593208831257e-17,-3.2037593208831257e-17
3.7769999999999997e-09,3.7770000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-1.6527201428304162e-17,-1.6527201428304162e-17
3.7780000000000000e-09,3.7780000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,8.1170807973729704e-18,8.1170807973729704e-18
3.7790000000000003e-09,3.7790000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,4.2414425329163041e-18,4.2414425329163041e-18
3.7799999999999998e-09,3.7800000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,7.5632341722131969e-19,7.5632341722131969e-19
3.7810000000000001e-09,3.7810000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,2.6228011671140128e-18,2.6228011671140128e-18
3.7819999999999996e-09,3.7820000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.6617177315245312e-17,1.6617177315245312e-17
3.7829999999999999e-09,3.7830000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-7.7999909597284611e-18,-7.7999909597284611e-18
3.7840000000000002e-09,3.7840000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-1.0598350552499005e-17,-1.0598350552499005e-17
3.7849999999999996e-09,3.7850000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-1.1100582117813674e-17,-1.1100582117813674e-17
3.7860000000000000e-09,3.7860000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-2.7623530232892415e-18,-2.7623530232892415e-18
3.7870000000000003e-09,3.7870000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.4275452173019161e-17,1.4275452173019161e-17
3.7879999999999997e-09,3.7880000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.6117995281542843e-17,1.6117995281542843e-17
3.7890000000000000e-09,3.7890000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-1.7318586094445423e-17,-1.7318586094445423e-17
3.7899999999999995e-09,3.7900000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,5.1850246719499414e-18,5.1850246719499414e-18
3.7909999999999998e-09,3.7910000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.2522534453274096e-17,1.2522534453274096e-17
3.7920000000000001e-09,3.7920000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.0031494219152563e-17,1.0031494219152563e-17
3.7929999999999996e-09,3.7930000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,2.4615036274999816e-17,2.4615036274999816e-17
3.7939999999999999e-09,3.7940000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,3.1929347280702451e-17,3.1929347280702451e-17
3.7950000000000002e-09,3.7950000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.4364451604827568e-17,1.4364451604827568e-17
3.7959999999999997e-09,3.7960000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,7.1468746272714082e-18,7.1468746272714082e-18
3.7970000000000000e-09,3.7970000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,3.8148887498331791e-18,3.8148887498331791e-18
3.7980000000000003e-09,3.7980000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,8.6125282548693948e-18,8.6125282548693948e-18
3.7989999999999998e-09,3.7990000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,2.7060496796184687e-17,2.7060496796184687e-17
3.8000000000000001e-09,3.8000000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,3.7036724482705723e-17,3.7036724482705723e-17
3.8009999999999996e-09,3.8010000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,2.1387863823997384e-17,2.1387863823997384e-17
3.8019999999999999e-09,3.8020000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,3.8568627518001317e-17,3.8568627518001317e-17
3.8030000000000002e-09,3.8030000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,5.1641930569769700e-17,5.1641930569769700e-17
3.8039999999999997e-09,3.8040000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,3.5000711951592178e-17,3.5000711951592178e-17
3.8050000000000000e-09,3.8050000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,3.8345973757148732e-17,3.8345973757148732e-17
3.8060000000000003e-09,3.8060000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,3.9992472756706970e-17,3.9992472756706970e-17
3.8069999999999998e-09,3.8070000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.9834336075007859e-17,1.9834336075007859e-17
3.8080000000000001e-09,3.8080000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.7225647845370533e-17,1.7225647845370533e-17
3.8089999999999996e-09,3.8090000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,3.1095693151595991e-17,3.1095693151595991e-17
3.8099999999999999e-09,3.8100000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,4.5709527069016691e-17,4.5709527069016691e-17
3.8110000000000002e-09,3.8110000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,3.7155481235127528e-17,3.7155481235127528e-17
3.8119999999999997e-09,3.8120000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.7073073176410728e-17,1.7073073176410728e-17
3.8130000000000000e-09,3.8130000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,3.2216694655965077e-18,3.2216694655965077e-18
3.8140000000000003e-09,3.8140000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,2.1539299041782819e-17,2.1539299041782819e-17
3.8149999999999998e-09,3.8150000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.5926461067986823e-17,1.5926461067986823e-17
3.8160000000000001e-09,3.8160000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.6538484737206047e-17,1.6538484737206047e-17
3.8169999999999995e-09,3.8170000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,5.6207845910353227e-18,5.6207845910353227e-18
3.8179999999999998e-09,3.8180000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-1.9173520333026795e-17,-1.9173520333026795e-17
3.8190000000000002e-09,3.8190000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-2.3804106764374152e-17,-2.3804106764374152e-17
3.8199999999999996e-09,3.8200000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-1.9226804244661843e-17,-1.9226804244661843e-17
3.8209999999999999e-09,3.8210000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-2.8618605831180608e-17,-2.8618605831180608e-17
3.8220000000000002e-09,3.8220000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-3.8682927251731665e-17,-3.8682927251731665e-17
3.8229999999999997e-09,3.8230000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-3.5483740480392506e-17,-3.5483740480392506e-17
3.8240000000000000e-09,3.8240000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-4.0302385770824154e-17,-4.0302385770824154e-17
3.8250000000000003e-09,3.8250000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-2.3617266821557513e-17,-2.3617266821557513e-17
3.8259999999999998e-09,3.8260000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-2.5967435517594972e-17,-2.5967435517594972e-17
3.8270000000000001e-09,3.8270000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-2.2455570549250323e-17,-2.2455570549250323e-17
3.8279999999999996e-09,3.8280000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-2.6417005231043560e-17,-2.6417005231043560e-17
3.8289999999999999e-09,3.8290000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-5.4162520067847607e-17,-5.4162520067847607e-17
3.8300000000000002e-09,3.8300000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-3.9312291728370250e-17,-3.9312291728370250e-17
3.8309999999999997e-09,3.8310000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-1.8177976581053027e-17,-1.8177976581053027e-17
3.8320000000000000e-09,3.8320000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-3.5684822281507921e-17,-3.5684822281507921e-17
3.8330000000000003e-09,3.8330000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,2.1727518310417821e-19,2.1727518310417821e-19
3.8339999999999998e-09,3.8340000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-3.3275723343861830e-17,-3.3275723343861830e-17
3.8350000000000001e-09,3.8350000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-2.1925706709224562e-17,-2.1925706709224562e-17
3.8359999999999996e-09,3.8360000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-2.8036669877184314e-17,-2.8036669877184314e-17
3.8369999999999999e-09,3.8370000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-1.5413304841782892e-17,-1.5413304841782892e-17
3.8380000000000002e-09,3.8380000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-1.4970267142647764e-17,-1.4970267142647764e-17
3.8389999999999997e-09,3.8390000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-1.1930501207091875e-17,-1.1930501207091875e-17
3.8400000000000000e-09,3.8400000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-2.8836548295288325e-17,-2.8836548295288325e-17
3.8410000000000003e-09,3.8410000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-3.6666963576247486e-17,-3.6666963576247486e-17
3.8419999999999998e-09,3.8420000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,3.8041252807618937e-20,3.8041252807618937e-20
3.8430000000000001e-09,3.8430000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,2.8904495438346287e-18,2.8904495438346287e-18
3.8439999999999995e-09,3.8440000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-4.1074275191549986e-17,-4.1074275191549986e-17
3.8449999999999999e-09,3.8450000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,2.7808745314667020e-17,2.7808745314667020e-17
3.8460000000000002e-09,3.8460000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-3.6119111156604349e-17,-3.6119111156604349e-17
3.8469999999999996e-09,3.8470000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,3.9344866941617603e-17,3.9344866941617603e-17
3.8479999999999999e-09,3.8480000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.1766166420531111e-17,1.1766166420531111e-17
3.8490000000000003e-09,3.8490000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,6.5595541162096105e-17,6.5595541162096105e-17
3.8499999999999997e-09,3.8500000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,5.6724718548930672e-17,5.6724718548930672e-17
3.8510000000000000e-09,3.8510000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,4.9302183288032092e-17,4.9302183288032092e-17
3.8519999999999995e-09,3.8520000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,5.7291668579476398e-17,5.7291668579476398e-17
3.8529999999999998e-09,3.8530000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,4.6139873784032107e-17,4.6139873784032107e-17
3.8540000000000001e-09,3.8540000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,5.0172864716904013e-17,5.0172864716904013e-17
3.8549999999999996e-09,3.8550000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,8.0821459743950525e-17,8.0821459743950525e-17
3.8559999999999999e-09,3.8560000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,7.0120410076298818e-17,7.0120410076298818e-17
3.8570000000000002e-09,3.8570000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,6.4533747294362082e-17,6.4533747294362082e-17
3.8579999999999997e-09,3.8580000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,6.9020682180970905e-17,6.9020682180970905e-17
3.8590000000000000e-09,3.8590000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,6.3316178145933912e-17,6.3316178145933912e-17
3.8600000000000003e-09,3.8600000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,5.9272875976062479e-17,5.9272875976062479e-17
3.8609999999999998e-09,3.8610000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,9.3384942379256394e-17,9.3384942379256394e-17
3.8620000000000001e-09,3.8620000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,4.2444359925165015e-17,4.2444359925165015e-17
3.8629999999999996e-09,3.8630000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,6.4420166312347512e-17,6.4420166312347512e-17
3.8639999999999999e-09,3.8640000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,7.5037516480274956e-17,7.5037516480274956e-17
3.8650000000000002e-09,3.8650000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,2.9604983164174554e-21,2.9604983164174554e-21
3.8659999999999997e-09,3.8660000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,3.4304328884061920e-17,3.4304328884061920e-17
3.8670000000000000e-09,3.8670000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-1.3945611645651463e-17,-1.3945611645651463e-17
3.8680000000000003e-09,3.8680000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.0150227387787701e-17,1.0150227387787701e-17
3.8689999999999998e-09,3.8690000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-8.0282823702836316e-19,-8.0282823702836316e-19
3.8700000000000001e-09,3.8700000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-2.7702390608720197e-17,-2.7702390608720197e-17
3.8709999999999996e-09,3.8710000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-1.9291287633815459e-17,-1.9291287633815459e-17
3.8719999999999999e-09,3.8720000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-3.3760406715769344e-17,-3.3760406715769344e-17
3.8730000000000002e-09,3.8730000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-4.5231554514178780e-17,-4.5231554514178780e-17
3.8739999999999997e-09,3.8740000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-3.3473103751292346e-17,-3.3473103751292346e-17
3.8750000000000000e-09,3.8750000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-5.2175049391769256e-17,-5.2175049391769256e-17
3.8760000000000003e-09,3.8760000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-4.7911914614312726e-17,-4.7911914614312726e-17
3.8769999999999997e-09,3.8770000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-4.5828427531587417e-17,-4.5828427531587417e-17
3.8780000000000001e-09,3.8780000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-5.2593850413747270e-17,-5.2593850413747270e-17
3.8789999999999995e-09,3.8790000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-4.9370642909562860e-17,-4.9370642909562860e-17
3.8799999999999998e-09,3.8800000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-5.1823620519422725e-17,-5.1823620519422725e-17
3.8810000000000001e-09,3.8810000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-5.9571164902907554e-17,-5.9571164902907554e-17
3.8819999999999996e-09,3.8820000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-5.6821484797054262e-17,-5.6821484797054262e-17
3.8829999999999999e-09,3.8830000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-5.5570184522029054e-17,-5.5570184522029054e-17
3.8840000000000002e-09,3.8840000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-6.8643433759973115e-17,-6.8643433759973115e-17
3.8849999999999997e-09,3.8850000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-3.4157286897565993e-17,-3.4157286897565993e-17
3.8860000000000000e-09,3.8860000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-4.3353506316064625e-17,-4.3353506316064625e-17
3.8870000000000003e-09,3.8870000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-4.3188284357635637e-17,-4.3188284357635637e-17
3.8879999999999998e-09,3.8880000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-4.1863326231555504e-17,-4.1863326231555504e-17
3.8890000000000001e-09,3.8890000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-2.0431854992065556e-17,-2.0431854992065556e-17
3.8899999999999996e-09,3.8900000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-2.7162715832718624e-17,-2.7162715832718624e-17
3.8909999999999999e-09,3.8910000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-9.3104793126784436e-18,-9.3104793126784436e-18
3.8920000000000002e-09,3.8920000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,6.9695631794120022e-18,6.9695631794120022e-18
3.8929999999999997e-09,3.8930000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-2.5971116658663130e-19,-2.5971116658663130e-19
3.8940000000000000e-09,3.8940000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-1.1095099276718438e-17,-1.1095099276718438e-17
3.8950000000000003e-09,3.8950000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,2.1640737750534025e-17,2.1640737750534025e-17
3.8959999999999998e-09,3.8960000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,8.0417450200534857e-18,8.0417450200534857e-18
3.8970000000000001e-09,3.8970000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,4.1916841112246767e-17,4.1916841112246767e-17
3.8979999999999996e-09,3.8980000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.3009484637956806e-17,1.3009484637956806e-17
3.8989999999999999e-09,3.8990000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,7.1684610025969877e-19,7.1684610025969877e-19
3.9000000000000002e-09,3.9000000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.2697929695558516e-17,1.2697929695558516e-17
3.9009999999999997e-09,3.9010000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.1872378317749734e-17,1.1872378317749734e-17
3.9020000000000000e-09,3.9020000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.5910769431707802e-17,1.5910769431707802e-17
3.9030000000000003e-09,3.9030000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,3.4380617411758220e-21,3.4380617411758220e-21
3.9039999999999998e-09,3.9040000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-1.8453269410304554e-17,-1.8453269410304554e-17
3.9050000000000001e-09,3.9050000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-2.5118928623900261e-17,-2.5118928623900261e-17
3.9059999999999995e-09,3.9060000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-2.3770372779055937e-17,-2.3770372779055937e-17
3.9069999999999998e-09,3.9070000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-2.0218146790535550e-17,-2.0218146790535550e-17
3.9080000000000002e-09,3.9080000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-5.1341978124533008e-17,-5.1341978124533008e-17
3.9089999999999996e-09,3.9090000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-6.0344251040218869e-17,-6.0344251040218869e-17
3.9099999999999999e-09,3.9100000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-7.4692364856983110e-17,-7.4692364856983110e-17
3.9110000000000002e-09,3.9110000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-8.6556168670104236e-17,-8.6556168670104236e-17
3.9119999999999997e-09,3.9120000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-6.3957409955955732e-17,-6.3957409955955732e-17
3.9130000000000000e-09,3.9130000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-5.1466908979099446e-17,-5.1466908979099446e-17
3.9139999999999995e-09,3.9140000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-5.2755251299377520e-17,-5.2755251299377520e-17
3.9149999999999998e-09,3.9150000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-6.0391541677345994e-17,-6.0391541677345994e-17
3.9160000000000001e-09,3.9160000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-8.2685125057884600e-17,-8.2685125057884600e-17
3.9169999999999996e-09,3.9170000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-9.1757468377451771e-17,-9.1757468377451771e-17
3.9179999999999999e-09,3.9180000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-8.0615136859873498e-17,-8.0615136859873498e-17
3.9190000000000002e-09,3.9190000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-7.9741744888251736e-17,-7.9741744888251736e-17
3.9199999999999997e-09,3.9200000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-8.1389659493081830e-17,-8.1389659493081830e-17
3.9210000000000000e-09,3.9210000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-7.4581199171723957e-17,-7.4581199171723957e-17
3.9220000000000003e-09,3.9220000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-6.4494536341000490e-17,-6.4494536341000490e-17
3.9229999999999998e-09,3.9230000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-4.3669889133456921e-17,-4.3669889133456921e-17
3.9240000000000001e-09,3.9240000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-1.2735831968842607e-17,-1.2735831968842607e-17
3.9249999999999996e-09,3.9250000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,2.5096098779483760e-17,2.5096098779483760e-17
3.9259999999999999e-09,3.9260000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,3.2027405487902863e-17,3.2027405487902863e-17
3.9270000000000002e-09,3.9270000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,6.6617819337140528e-17,6.6617819337140528e-17
3.9279999999999997e-09,3.9280000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,8.2563597131298909e-17,8.2563597131298909e-17
3.9290000000000000e-09,3.9290000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.0932160661572697e-16,1.0932160661572697e-16
3.9300000000000003e-09,3.9300000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,7.8665554526253568e-17,7.8665554526253568e-17
3.9309999999999998e-09,3.9310000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,7.6370650697384228e-17,7.6370650697384228e-17
